order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit
O01766,21-04-2024,C0612,P1106,S024,In-Store,2,88.1,0.1,158.58,52.32,53.94
O01767,31-03-2025,C0135,P0417,S041,In-Store,1,56.54,0.05,53.71,43.26,10.45
O01768,07-02-2025,C0166,P1067,Online,Online,3,301.78,0,905.34,160.88,422.7
O01769,31-07-2024,C0115,P1125,S025,In-Store,1,90.35,0.05,85.83,60.59,25.24
O01770,20-03-2025,C0580,P0430,S033,In-Store,3,126.13,0,378.39,78.96,141.51
O01771,13-04-2024,C0570,P0434,Online,Online,1,257.4,0,257.4,186.11,71.29
O01772,27-09-2025,C0119,P0030,Online,Online,2,132.5,0.05,251.75,119.75,12.25
O01773,04-12-2024,C0016,P0129,S024,In-Store,2,27.78,0.2,44.45,25,-5.55
O01774,10-01-2025,C0117,P0092,S032,In-Store,3,210.05,0.2,504.12,179.14,-33.3
O01775,11-09-2024,C0124,P0022,S052,In-Store,1,124.36,0.1,111.92,104,7.92
O01776,08-09-2024,C0392,P0190,Online,Online,1,232.24,0.05,220.63,136.2,84.43
O01777,25-12-2025,C0296,P0653,S041,In-Store,3,62.89,0,188.67,48.34,43.65
O01778,03-01-2025,C0773,P0097,S017,In-Store,1,134.83,0.2,107.86,100.2,7.66
O01779,15-10-2025,C0784,P1127,S012,In-Store,2,119.95,0.1,215.91,99.59,16.73
O01780,16-07-2024,C0602,P0647,S050,In-Store,3,139.35,0,418.05,105.87,100.44
O01781,08-04-2025,C0203,P0034,S048,In-Store,1,189.42,0.2,151.54,133.5,18.04
O01782,20-06-2025,C0003,P0757,S017,In-Store,2,88.95,0.1,160.11,48.05,64.01
O01783,11-06-2024,C0602,P0776,S004,In-Store,1,87.71,0.1,78.94,77.04,1.9
O01784,26-04-2025,C0705,P0094,S057,In-Store,1,105.62,0.2,84.5,69.52,14.98
O01785,12-11-2024,C0094,P0151,Online,Online,2,176.17,0.2,281.87,106.1,69.67
O01786,06-06-2025,C0306,P0177,S045,In-Store,1,128.6,0.05,122.17,91.14,31.03
O01787,07-01-2025,C0001,P0915,S006,In-Store,1,287.43,0.2,229.94,184.23,45.71
O01788,05-11-2025,C0605,P0550,S030,In-Store,3,142.36,0,427.08,108.31,102.15
O01789,15-02-2025,C0015,P0752,S048,In-Store,2,273.69,0.05,520.01,150.62,218.77
O01790,13-07-2024,C0561,P0414,Online,Online,1,162.49,0.05,154.37,105,49.37
O01791,11-04-2025,C0743,P1162,S025,In-Store,2,199.19,0.05,378.46,117.85,142.76
O01792,11-06-2024,C0470,P0031,S034,In-Store,1,340.18,0.2,272.14,181.56,90.58
O01793,07-05-2024,C0532,P1158,Online,Online,3,275.48,0.2,661.15,175.62,134.29
O01794,31-12-2025,C0074,P0745,Online,Online,1,16.81,0.2,13.45,9.63,3.82
O01795,14-08-2025,C0464,P0158,S057,In-Store,2,106.61,0.2,170.58,58.87,52.84
O01796,15-01-2025,C0608,P0484,Online,Online,3,130.78,0,392.34,84.78,138
O01797,14-01-2025,C0718,P0734,S040,In-Store,1,33.37,0.05,31.7,19.21,12.49
O01798,09-12-2024,C0309,P0161,S000,In-Store,3,351.88,0.1,950.08,186.91,389.35
O01799,28-02-2025,C0074,P0944,S032,In-Store,1,64.12,0.1,57.71,41.35,16.36
O01800,16-12-2025,C0120,P0943,S018,In-Store,3,181.12,0,543.36,104.17,230.85
O01801,11-02-2025,C0141,P0999,Online,Online,1,185.46,0.05,176.19,139.55,36.64
O01802,13-08-2025,C0098,P1109,Online,In-Store,1,200.18,0.05,190.17,121.02,69.15
O01803,07-04-2025,C0623,P0528,S008,In-Store,1,102.08,0.2,81.66,65.43,16.23
O01804,09-05-2025,C0166,P0288,S030,In-Store,1,281.92,0.1,253.73,144.63,109.1
O01805,27-05-2024,C0076,P0920,Online,Online,1,238.75,0.1,214.88,147.5,67.38
O01806,19-04-2024,C0375,P0545,S006,In-Store,1,124.94,0.1,112.45,112.85,-0.4
O01807,14-12-2024,C0381,P0995,S002,In-Store,1,177.45,0.1,159.7,106.34,53.36
O01808,16-09-2024,C0517,P0258,Online,Online,2,52.4,0.05,99.56,30.15,39.26
O01809,14-09-2025,C0375,P1017,S045,In-Store,2,212.78,0,425.56,178.39,68.78
O01810,29-04-2025,C0050,P0129,S014,In-Store,2,27.78,0.1,50,25,0
O01811,12-06-2025,C0054,P0940,Online,Online,1,21.41,0.05,20.34,16.72,3.62
O01812,16-10-2024,C0481,P0363,S058,In-Store,1,382.32,0.1,344.09,193.08,151.01
O01813,08-09-2025,C0631,P0573,Online,Online,3,40.64,0,121.92,31.76,26.64
O01814,28-02-2025,C0667,P1058,Online,Online,1,219.39,0.1,197.45,138.39,59.06
O01815,11-09-2025,C0246,P0184,Online,Online,3,207.61,0.2,498.26,118.02,144.2
O01816,07-03-2025,C0555,P0764,Online,Online,1,241.25,0,241.25,143.88,97.37
O01817,15-09-2024,C0359,P1151,S048,In-Store,2,258.14,0,516.28,196.34,123.6
O01818,05-11-2025,C0588,P0761,S039,In-Store,3,240.31,0.05,684.88,125.81,307.45
O01819,26-04-2025,C0111,P0176,S027,In-Store,3,273.81,0,821.43,180.29,280.56
O01820,15-07-2024,C0044,P0742,Online,Online,1,237.5,0.2,190,189.9,0.1
O01821,12-05-2024,C0583,P0278,Online,Online,1,267.49,0,267.49,167.82,99.67
O01822,11-02-2025,C0440,P0111,S000,In-Store,1,184.61,0,184.61,108.89,75.72
O01823,03-01-2025,C0262,P0177,S036,In-Store,2,128.6,0.1,231.48,91.14,49.2
O01824,05-12-2025,C0335,P0600,Online,Online,2,221.76,0.05,421.34,178.15,65.04
O01825,19-03-2025,C0534,P0959,S035,In-Store,2,56.21,0.05,106.8,50.03,6.74
O01826,08-11-2024,C0422,P0705,Online,Online,2,198.93,0.1,358.07,153.07,51.93
O01827,07-08-2025,C0483,P0236,S046,In-Store,3,196.93,0,590.79,173.04,71.67
O01828,20-09-2025,C0059,P1054,S030,In-Store,2,193.12,0.05,366.93,143.87,79.19
O01829,05-12-2024,C0551,P0169,Online,Online,2,87.14,0,174.28,50.78,72.72
O01830,21-11-2024,C0340,P0092,Online,Online,1,210.05,0.2,168.04,179.14,-11.1
O01831,21-09-2024,C0187,P0140,S018,In-Store,1,187.12,0.05,177.76,111.19,66.57
O01832,24-07-2025,C0396,P0737,S033,In-Store,2,121.72,0.05,231.27,62.25,106.77
O01833,22-07-2025,C0155,P0861,S025,In-Store,1,201.1,0.1,180.99,110.24,70.75
O01834,13-01-2025,C0445,P0079,S028,In-Store,1,260.43,0.05,247.41,158.22,89.19
O01835,06-05-2025,C0224,P0514,S059,In-Store,2,104.99,0.05,199.48,76.67,46.14
O01836,30-01-2025,C0181,P0651,S024,In-Store,1,315.36,0.1,283.82,169.86,113.96
O01837,08-11-2024,C0141,P1106,Online,Online,3,88.1,0.1,237.87,52.32,80.91
O01838,07-05-2025,C0454,P0566,S025,In-Store,2,10.71,0.1,19.28,9.25,0.78
O01839,26-07-2024,C0343,P0721,Online,Online,1,255.39,0.2,204.31,162.62,41.69
O01840,03-04-2025,C0578,P0374,S000,In-Store,2,190.53,0,381.06,98.1,184.86
O01841,20-09-2024,C0341,P0664,Online,Online,1,191.74,0.2,153.39,109.09,44.3
O01842,03-02-2025,C0316,P0056,S038,In-Store,2,103.48,0,206.96,53.97,99.02
O01843,13-01-2025,C0102,P0170,S029,In-Store,1,106.52,0.2,85.22,89.62,-4.4
O01844,30-08-2024,C0703,P0039,Online,Online,1,29.71,0.1,26.74,14.86,11.88
O01845,30-12-2024,C0455,P0796,Online,Online,2,87.96,0.05,167.12,77.22,12.68
O01846,09-04-2025,C0024,P0831,S023,In-Store,2,183.87,0.05,349.35,151.28,46.79
O01847,25-03-2025,C0274,P0170,S000,In-Store,2,106.52,0,213.04,89.62,33.8
O01848,14-12-2025,C0186,P0896,S050,In-Store,1,165.91,0.1,149.32,107.19,42.13
O01849,27-05-2024,C0060,P0021,Online,Online,1,77.31,0.2,61.85,62.23,-0.38
O01850,24-11-2024,C0716,P0103,Online,Online,1,171.58,0,171.58,96.71,74.87
O01851,16-10-2024,C0736,P0374,S022,In-Store,2,190.53,0.1,342.95,98.1,146.75
O01852,16-05-2025,C0632,P0695,Online,Online,1,62.67,0.1,56.4,33.99,22.41
O01853,20-03-2025,C0504,P0204,S045,In-Store,1,200.67,0.05,190.64,110.34,80.3
O01854,27-04-2025,C0474,P0657,S059,In-Store,2,29.04,0.1,52.27,15.54,21.19
O01855,10-02-2025,C0604,P0749,S058,In-Store,1,165.09,0.05,156.84,141.67,15.17
O01856,31-08-2025,C0067,P0098,Online,Online,1,120.73,0.2,96.58,70.55,26.03
O01857,24-12-2024,C0693,P0442,S049,In-Store,1,206.69,0,206.69,149.23,57.46
O01858,19-11-2024,C0592,P0242,Online,Online,1,138.25,0.1,124.42,108.47,15.95
O01859,02-12-2025,C0032,P0439,S032,In-Store,1,79.07,0.1,71.16,49.49,21.67
O01860,08-10-2025,C0555,P0614,S058,In-Store,1,332.16,0,332.16,193.3,138.86
O01861,15-01-2025,C0669,P0689,S039,In-Store,2,46.7,0.05,88.73,27.05,34.63
O01862,17-06-2024,C0367,P0708,S015,In-Store,1,157.48,0.1,141.73,124.12,17.61
O01863,08-06-2025,C0348,P0300,Online,Online,2,138.12,0.2,220.99,75.85,69.29
O01864,11-01-2025,C0060,P0834,S036,In-Store,3,94.05,0,282.15,78.99,45.18
O01865,03-03-2025,C0407,P1169,S058,In-Store,1,50.9,0,50.9,33.85,17.05
O01866,12-12-2024,C0396,P0899,S002,In-Store,2,118.47,0.05,225.09,99.65,25.79
O01867,10-03-2025,C0512,P0546,S008,In-Store,1,196.72,0.05,186.88,149.22,37.66
O01868,23-04-2025,C0583,P0591,S044,In-Store,1,236.24,0.1,212.62,122.47,90.15
O01869,23-12-2024,C0021,P0005,S029,In-Store,1,112.55,0.2,90.04,79.09,10.95
O01870,05-07-2025,C0160,P0684,S013,In-Store,1,222.84,0.05,211.7,161.31,50.39
O01871,26-05-2024,C0011,P0149,S024,In-Store,2,29.42,0.1,52.96,22.17,8.62
O01872,02-02-2025,C0400,P0376,Online,Online,4,79.72,0.2,255.1,56,31.1
O01873,28-02-2025,C0188,P1192,Online,Online,1,290.29,0.05,275.78,174.33,101.45
O01874,13-07-2025,C0586,P0306,Online,Online,1,148.17,0.05,140.76,102.31,38.45
O01875,06-03-2025,C0097,P0142,Online,Online,1,132.42,0,132.42,96.4,36.02
O01876,27-05-2025,C0658,P0863,S002,In-Store,2,109.7,0.1,197.46,72.06,53.34
O01877,10-02-2025,C0652,P1107,S026,In-Store,2,333.55,0.1,600.39,181.41,237.57
O01878,10-01-2025,C0155,P0238,Online,Online,3,30.72,0.2,73.73,27.46,-8.65
O01879,23-08-2025,C0600,P0278,S000,In-Store,1,267.49,0.1,240.74,167.82,72.92
O01880,01-05-2025,C0342,P0934,S056,In-Store,1,285.28,0.2,228.22,152.76,75.46
O01881,04-04-2025,C0579,P0381,Online,Online,1,169.3,0.2,135.44,107.47,27.97
O01882,09-12-2025,C0404,P0095,Online,Online,3,145.13,0.05,413.62,80.95,170.77
O01883,27-03-2025,C0183,P0017,S009,In-Store,1,151,0.2,120.8,75.59,45.21
O01884,02-08-2025,C0533,P0382,Online,Online,1,27.14,0.2,21.71,17.04,4.67
O01885,01-01-2025,C0025,P0684,Online,Online,2,222.84,0.2,356.54,161.31,33.92
O01886,18-07-2025,C0352,P0331,Online,Online,2,317.5,0,635,163.63,307.74
O01887,04-01-2025,C0441,P0344,Online,Online,1,196.16,0.05,186.35,143.2,43.15
O01888,13-03-2025,C0537,P0254,S058,In-Store,1,266.56,0.2,213.25,184,29.25
O01889,02-08-2024,C0702,P0749,S027,In-Store,1,165.09,0,165.09,141.67,23.42
O01890,05-11-2024,C0515,P0894,Online,Online,2,243.1,0.1,437.58,156.3,124.98
O01891,12-01-2025,C0563,P0167,S056,In-Store,1,122.4,0.1,110.16,71.02,39.14
O01892,24-05-2024,C0474,P0963,Online,Online,2,297.94,0,595.88,149.76,296.36
O01893,09-04-2025,C0529,P0091,S048,In-Store,1,27.29,0.1,24.56,20.11,4.45
O01894,07-05-2025,C0490,P1095,S044,In-Store,1,96.11,0.05,91.3,70.02,21.28
O01895,05-06-2024,C0384,P0316,S037,In-Store,1,150.05,0.2,120.04,95.84,24.2
O01896,16-04-2025,C0521,P0565,S056,In-Store,1,129.36,0.1,116.42,77.59,38.83
O01897,01-12-2025,C0673,P0196,S008,In-Store,1,245.56,0.05,233.28,132.71,100.57
O01898,23-12-2024,C0488,P0332,Online,Online,2,159.7,0.05,303.43,102.16,99.11
O01899,01-12-2025,C0629,P0603,S040,In-Store,1,31.8,0.05,30.21,24.75,5.46
O01900,13-05-2025,C0159,P0121,Online,Online,2,201.89,0.1,363.4,130.95,101.5
O01901,12-12-2024,C0285,P0432,S059,In-Store,2,95.18,0,190.36,49.8,90.76
O01902,04-11-2025,C0368,P1182,S012,In-Store,3,275.08,0,825.24,167.92,321.48
O01903,11-11-2025,C0753,P0026,Online,Online,1,324.99,0.05,308.74,164.12,144.62
O01904,06-02-2025,C0283,P0305,Online,Online,2,89.57,0.05,170.18,66.31,37.56
O01905,02-07-2024,C0449,P1019,S059,In-Store,1,81.78,0.05,77.69,58.95,18.74
O01906,25-03-2025,C0105,P0499,S012,In-Store,1,265.43,0,265.43,140.47,124.96
O01907,08-02-2025,C0777,P0267,S026,In-Store,2,349.07,0.1,628.33,193.29,241.75
O01908,09-02-2025,C0416,P0519,S000,In-Store,1,89.59,0,89.59,53.32,36.27
O01909,16-08-2024,C0059,P0657,Online,Online,3,29.04,0.2,69.7,15.54,23.08
O01910,14-06-2025,C0364,P0814,S006,In-Store,1,222.65,0.05,211.52,157.04,54.48
O01911,20-03-2025,C0072,P0046,S038,In-Store,2,53.96,0,107.92,28.38,51.16
O01912,28-02-2025,C0702,P0151,S024,In-Store,3,176.17,0,528.51,106.1,210.21
O01913,12-04-2025,C0162,P1192,S033,In-Store,2,290.29,0.05,551.55,174.33,202.89
O01914,09-07-2024,C0526,P0059,Online,Online,2,37.27,0.1,67.09,19.67,27.75
O01915,03-07-2025,C0396,P0802,Online,Online,2,190.01,0,380.02,115.11,149.8
O01916,21-07-2024,C0207,P0242,S000,In-Store,1,138.25,0,138.25,108.47,29.78
O01917,15-03-2025,C0570,P0754,S026,In-Store,3,32.06,0.2,76.94,29.03,-10.15
O01918,21-05-2024,C0771,P0083,S044,In-Store,1,27.82,0.2,22.26,14.01,8.25
O01919,18-04-2024,C0086,P1168,S025,In-Store,2,99.03,0.1,178.25,77.09,24.07
O01920,22-06-2025,C0310,P1190,Online,Online,1,305.51,0.1,274.96,181.82,93.14
O01921,12-03-2025,C0037,P0903,S025,In-Store,1,221.79,0.05,210.7,165.61,45.09
O01922,12-08-2025,C0619,P0386,S036,In-Store,3,212.69,0.2,510.46,146.04,72.34
O01923,16-07-2025,C0309,P0771,Online,Online,1,155.11,0.05,147.35,81.54,65.81
O01924,02-11-2024,C0172,P0789,Online,Online,3,77.75,0,233.25,47.24,91.53
O01925,11-01-2025,C0150,P0523,Online,Online,1,228.06,0.2,182.45,187.12,-4.67
O01926,02-01-2025,C0756,P0703,S035,In-Store,1,304.49,0.1,274.04,165.94,108.1
O01927,27-12-2025,C0154,P0207,S054,In-Store,2,176.19,0,352.38,97.87,156.64
O01928,19-07-2024,C0504,P0740,S039,In-Store,1,149.47,0,149.47,110.35,39.12
O01929,20-06-2025,C0417,P0302,S046,In-Store,2,32.61,0.1,58.7,18.11,22.48
O01930,27-07-2025,C0728,P0173,S036,In-Store,2,209.18,0.2,334.69,115.36,103.97
O01931,24-09-2024,C0205,P1146,S015,In-Store,1,250.84,0.05,238.3,179.22,59.08
O01932,27-01-2025,C0288,P0943,S011,In-Store,2,181.12,0.1,326.02,104.17,117.68
O01933,11-04-2025,C0373,P1088,Online,Online,4,156.73,0.05,595.57,130.87,72.09
O01934,24-12-2025,C0207,P0071,S015,In-Store,2,171.21,0,342.42,121.33,99.76
O01935,15-11-2024,C0374,P1083,S001,In-Store,1,186.78,0.1,168.1,140.65,27.45
O01936,30-08-2025,C0273,P0757,S049,In-Store,3,88.95,0.2,213.48,48.05,69.33
O01937,26-07-2024,C0577,P0550,S050,In-Store,2,142.36,0.2,227.78,108.31,11.16
O01938,10-10-2024,C0729,P0549,S017,In-Store,2,8.95,0.1,16.11,5.29,5.53
O01939,13-05-2025,C0369,P0491,S036,In-Store,1,205.2,0.2,164.16,156.25,7.91
O01940,19-07-2025,C0277,P0804,S046,In-Store,2,74.98,0.2,119.97,54.49,10.99
O01941,12-09-2025,C0065,P0882,Online,Online,3,165.62,0.1,447.17,129.51,58.64
O01942,31-05-2024,C0181,P0702,Online,Online,1,286.8,0,286.8,178.57,108.23
O01943,27-07-2024,C0008,P1172,S053,In-Store,3,354.52,0.1,957.2,179.72,418.04
O01944,09-05-2025,C0349,P0379,Online,In-Store,1,186.5,0.05,177.18,93.72,83.46
O01945,19-07-2025,C0380,P1179,S019,In-Store,1,10.41,0.2,8.33,7.38,0.95
O01946,21-12-2025,C0245,P0027,Online,In-Store,2,236.79,0.05,449.9,189.64,70.62
O01947,20-05-2024,C0795,P0891,Online,In-Store,1,183.58,0.05,174.4,115.51,58.89
O01948,08-11-2025,C0292,P0107,S016,In-Store,2,193.34,0.05,367.35,154.55,58.25
O01949,02-09-2024,C0161,P0850,S019,In-Store,1,321.09,0.1,288.98,178.1,110.88
O01950,12-10-2024,C0218,P0114,Online,In-Store,1,291.58,0.05,277,148.09,128.91
O01951,27-07-2025,C0468,P0462,Online,Online,2,262.15,0,524.3,154.95,214.4
O01952,27-11-2024,C0661,P0249,S033,In-Store,2,194.44,0.1,349.99,124.93,100.13
O01953,11-04-2024,C0145,P0246,Online,Online,1,40,0.2,32,34.44,-2.44
O01954,01-11-2024,C0570,P0575,S013,In-Store,1,101.87,0.1,91.68,80.73,10.95
O01955,21-06-2025,C0673,P0572,S011,In-Store,2,271.22,0.2,433.95,177.14,79.67
O01956,02-11-2025,C0517,P0943,Online,Online,1,181.12,0.2,144.9,104.17,40.73
O01957,10-10-2025,C0509,P0397,S010,In-Store,1,29.62,0,29.62,18.12,11.5
O01958,13-03-2025,C0420,P0699,S052,In-Store,1,30.55,0.05,29.02,20.37,8.65
O01959,13-07-2025,C0455,P0947,S036,In-Store,1,101.12,0.2,80.9,51.06,29.84
O01960,05-10-2025,C0331,P0832,Online,Online,10,149.77,0.2,1198.16,102.98,168.36
O01961,28-02-2025,C0285,P0126,Online,In-Store,1,201.02,0.1,180.92,149.03,31.89
O01962,14-01-2025,C0449,P1099,Online,Online,1,35.98,0.1,32.38,21.55,10.83
O01963,07-06-2025,C0531,P0093,Online,Online,1,243.56,0.05,231.38,140.32,91.06
O01964,28-04-2025,C0698,P0364,S004,In-Store,1,125.52,0.1,112.97,98.1,14.87
O01965,12-03-2025,C0474,P0399,Online,Online,2,64.47,0,128.94,32.33,64.28
O01966,03-10-2025,C0232,P1174,S007,In-Store,4,95.11,0.05,361.42,65.08,101.1
O01967,15-08-2025,C0541,P0177,Online,In-Store,1,128.6,0,128.6,91.14,37.46
O01968,16-06-2024,C0202,P0774,S022,In-Store,3,58.03,0.05,165.39,36.05,57.24
O01969,05-12-2025,C0400,P0360,S001,In-Store,2,46.47,0.05,88.29,26.3,35.69
O01970,28-12-2025,C0646,P0992,S022,In-Store,1,185.24,0.05,175.98,107.31,68.67
O01971,19-08-2024,C0630,P0721,S055,In-Store,2,255.39,0.05,485.24,162.62,160
O01972,01-03-2025,C0151,P0346,Online,Online,1,95.96,0.2,76.77,56.78,19.99
O01973,10-10-2025,C0630,P0389,S038,In-Store,20,277.24,0.05,5267.56,154.95,2168.56
O01974,10-02-2025,C0372,P0970,S053,In-Store,3,144.34,0.05,411.37,87.38,149.23
O01975,04-10-2025,C0230,P0264,Online,Online,2,69.39,0.2,111.02,40.26,30.5
O01976,21-03-2025,C0358,P0071,S005,In-Store,2,171.21,0,342.42,121.33,99.76
O01977,13-09-2025,C0470,P0093,S024,In-Store,1,243.56,0.2,194.85,140.32,54.53
O01978,21-06-2025,C0123,P1035,S053,In-Store,1,130.92,0.05,124.37,71.44,52.93
O01979,28-09-2024,C0101,P0028,S009,In-Store,1,210.15,0.2,168.12,144.03,24.09
O01980,07-05-2025,C0660,P1133,Online,Online,3,53.96,0.05,153.79,44.43,20.5
O01981,06-12-2024,C0504,P0890,S048,In-Store,1,148.82,0.1,133.94,99.63,34.31
O01982,07-07-2025,C0264,P0824,S020,In-Store,1,89.03,0.2,71.22,61.02,10.2
O01983,17-06-2025,C0134,P0297,Online,Online,2,181.74,0.05,345.31,122.51,100.29
O01984,22-12-2024,C0156,P0290,S058,In-Store,1,209.97,0,209.97,105.5,104.47
O01985,09-10-2024,C0772,P0598,Online,Online,1,169.19,0.05,160.73,93,67.73
O01986,01-10-2024,C0686,P1159,Online,Online,1,308.05,0.05,292.65,194.07,98.58
O01987,01-07-2024,C0362,P0829,Online,Online,1,244.31,0.05,232.09,170.36,61.73
O01988,09-01-2025,C0632,P0691,Online,Online,1,258.99,0,258.99,156.94,102.05
O01989,11-10-2025,C0248,P0980,S015,In-Store,2,34.02,0,68.04,27.92,12.2
O01990,19-09-2025,C0117,P1088,Online,Online,1,156.73,0.2,125.38,130.87,-5.49
O01991,25-06-2025,C0503,P0564,Online,Online,10,331.22,0.05,3146.59,166.92,1477.39
O01992,19-01-2025,C0685,P0645,Online,Online,1,212.34,0.1,191.11,138.46,52.65
O01993,25-11-2025,C0668,P1150,S000,In-Store,2,62.8,0,125.6,39.18,47.24
O01994,04-03-2025,C0394,P0357,S003,In-Store,1,348.69,0.1,313.82,191.15,122.67
O01995,12-07-2024,C0234,P1169,S030,In-Store,1,50.9,0.1,45.81,33.85,11.96
O01996,02-08-2025,C0321,P0566,S002,In-Store,2,10.71,0.1,19.28,9.25,0.78
O01997,25-03-2025,C0582,P0148,S059,In-Store,1,131.82,0,131.82,85.27,46.55
O01998,29-07-2024,C0438,P0548,Online,Online,2,209.52,0.1,377.14,186.82,3.5
O01999,25-10-2024,C0278,P0034,S042,In-Store,2,189.42,0,378.84,133.5,111.84
O02000,09-07-2025,C0384,P0093,S037,In-Store,1,243.56,0.1,219.2,140.32,78.88
O02001,14-02-2025,C0508,P0732,S003,In-Store,3,186.46,0.2,447.5,95.93,159.71
O02002,19-08-2024,C0140,P0037,Online,Online,1,63.29,0.2,50.63,42.09,8.54
O02003,09-10-2025,C0682,P0030,Online,Online,3,132.5,0.2,318,119.75,-41.25
O02004,11-06-2024,C0746,P0183,Online,Online,2,304.66,0,609.32,181.16,247
O02005,20-09-2024,C0585,P0498,S027,In-Store,1,35.81,0.2,28.65,19.73,8.92
O02006,06-09-2024,C0580,P0929,S036,In-Store,1,34.13,0.2,27.3,18.97,8.33
O02007,26-03-2025,C0168,P0873,S030,In-Store,1,25.15,0.05,23.89,22.59,1.3
O02008,28-06-2025,C0616,P0379,Online,Online,3,186.5,0.2,447.6,93.72,166.44
O02009,04-05-2025,C0028,P0942,Online,In-Store,1,193.87,0.2,155.1,173.54,-18.44
O02010,27-12-2025,C0430,P0721,Online,Online,1,255.39,0.05,242.62,162.62,80
O02011,07-02-2025,C0701,P1170,S044,In-Store,3,270.1,0.1,729.27,184.48,175.83
O02012,15-10-2025,C0617,P0187,S024,In-Store,1,246.22,0.1,221.6,161.83,59.77
O02013,07-12-2024,C0031,P1049,S050,In-Store,2,115.48,0.1,207.86,61.25,85.36
O02014,25-06-2024,C0127,P0296,Online,Online,3,34.89,0,104.67,25.01,29.64
O02015,11-04-2024,C0360,P0048,S031,In-Store,1,187.5,0.2,150,135.6,14.4
O02016,09-07-2025,C0289,P1153,S051,In-Store,2,152.8,0.1,275.04,103.2,68.64
O02017,22-02-2025,C0728,P0102,Online,Online,1,221.14,0.2,176.91,153.44,23.47
O02018,09-10-2024,C0475,P0810,S034,In-Store,2,235.44,0.2,376.7,143.76,89.18
O02019,06-08-2025,C0304,P1172,S028,In-Store,2,354.52,0.1,638.14,179.72,278.7
O02020,06-01-2025,C0091,P0859,S024,In-Store,2,335.31,0.1,603.56,194.06,215.44
O02021,31-08-2025,C0034,P0526,S002,In-Store,1,197.85,0,197.85,127.57,70.28
O02022,13-02-2025,C0361,P0644,S030,In-Store,1,177.67,0.05,168.79,104.75,64.04
O02024,14-07-2024,C0756,P0790,S036,In-Store,2,70.22,0.2,112.35,47.78,16.79
O02025,08-07-2025,C0475,P0903,Online,Online,1,221.79,0.1,199.61,165.61,34
O02026,06-04-2025,C0379,P0111,S000,In-Store,2,184.61,0.05,350.76,108.89,132.98
O02027,17-09-2025,C0112,P0330,S029,In-Store,2,355.55,0.2,568.88,189.35,190.18
O02028,09-01-2025,C0436,P0613,Online,Online,3,316.84,0,950.52,194.29,367.65
O02029,25-02-2025,C0628,P0593,S039,In-Store,3,71.58,0.1,193.27,37.74,80.05
O02030,17-04-2024,C0357,P0576,S027,In-Store,1,323.53,0.05,307.35,179.67,127.68
O02031,08-09-2024,C0338,P0536,S017,In-Store,2,158.7,0.1,285.66,101.75,82.16
O02032,23-03-2025,C0314,P0527,S050,In-Store,1,33.35,0.1,30.02,21.07,8.95
O02033,30-06-2025,C0405,P1166,S037,In-Store,1,50.99,0.05,48.44,40.54,7.9
O02034,18-09-2024,C0248,P0529,Online,Online,1,135.66,0.2,108.53,81.19,27.34
O02035,04-12-2024,C0588,P0552,S016,In-Store,1,167.38,0,167.38,94.4,72.98
O02036,07-07-2025,C0692,P1149,Online,Online,1,121.02,0.05,114.97,79.68,35.29
O02037,16-07-2025,C0336,P1025,S038,In-Store,2,121.03,0.2,193.65,65.93,61.79
O02038,13-02-2025,C0223,P1178,S034,In-Store,1,63.25,0.1,56.92,33.85,23.07
O02039,27-05-2025,C0161,P0212,S057,In-Store,1,313.84,0.2,251.07,198.95,52.12
O02040,24-11-2025,C0707,P0354,Online,Online,2,96.51,0.2,154.42,48.85,56.72
O02041,09-07-2025,C0490,P0669,S054,In-Store,2,95.28,0.1,171.5,75.05,21.4
O02042,16-11-2025,C0645,P0845,S030,In-Store,2,265.78,0.05,504.98,195.98,113.02
O02043,25-12-2025,C0128,P0076,Online,Online,1,114.03,0,114.03,83.47,30.56
O02044,26-09-2025,C0580,P0886,S024,In-Store,2,82.92,0,165.84,53.5,58.84
O02045,27-09-2025,C0625,P0457,S052,In-Store,2,220.01,0,440.02,137.93,164.16
O02046,03-10-2024,C0754,P0728,Online,Online,2,242.37,0,484.74,152.25,180.24
O02047,29-07-2024,C0472,P0682,S055,In-Store,1,197.42,0.1,177.68,130.65,47.03
O02048,16-04-2024,C0609,P0802,Online,Online,2,190.01,0.1,342.02,115.11,111.8
O02049,22-04-2024,C0482,P0004,S027,In-Store,3,88.47,0,265.41,71.35,51.36
O02050,17-07-2025,C0624,P0447,S016,In-Store,1,173.65,0.1,156.28,138.64,17.64
O02051,10-02-2025,C0193,P0531,S025,In-Store,4,223.17,0.2,714.14,185.3,-27.06
O02052,12-08-2024,C0074,P0456,S035,In-Store,1,238.72,0.1,214.85,164.22,50.63
O02053,21-06-2025,C0209,P0607,S012,In-Store,2,12.56,0.2,20.1,10.02,0.06
O02054,23-03-2025,C0686,P0277,Online,Online,1,239.39,0.05,227.42,124.99,102.43
O02055,29-11-2025,C0468,P0599,Online,Online,2,131.38,0.2,210.21,67.15,75.91
O02056,22-12-2025,C0110,P0038,S042,In-Store,1,179.66,0.2,143.73,95.21,48.52
O02057,09-10-2025,C0425,P1033,S043,In-Store,1,251.96,0.2,201.57,159.52,42.05
